itemCode,itemDescription,averageCost,supplier,assortmentType
05520060001344,OOA Selecta 3in1+1 Choco Marble 1.5L,108.848200,Unilever RFM Ice Cream Inc.,Indepletion
05520060001345,SEL 3in1+1 Double Dutch 1.5L,127.848200,Unilever RFM Ice Cream Inc.,In assortment
05520060001346,OOA Selecta 3in1+1 Leche Flan 1.5L,108.848200,Unilever RFM Ice Cream Inc.,Indepletion
05520060001347,OOA Selecta 3in1+1 Red Bean 1.5L,125.169600,Unilever RFM Ice Cream Inc.,Indepletion
05520060001349,OOA Selecta Choco Toffee Crunch 1.5L,175.321400,Unilever RFM Ice Cream Inc.,Indepletion
05520060001350,OOA Selecta Choco Toffee Crunch 750mL,87.660000,Unilever RFM Ice Cream Inc.,Indepletion
05520060001351,Selecta Classic Super Chocolate 1.5L,-1.000000,NO SUPPLIER,In assortment
05520060001352,SEL Classic Vanilla 1.5L,160.714300,Unilever RFM Ice Cream Inc.,In assortment
05520060001353,**SEL CkiesNCrm 750mL,91.321400,Unilever RFM Ice Cream Inc.,In assortment
05520060001354,SEL Corneto Ubebe,14.620000,Unilever RFM Ice Cream Inc.,In assortment
05520060001355,SEL Cornetto Chocolate KVI,14.610000,Unilever RFM Ice Cream Inc.,In assortment
05520060001356,OOA Selecta Cornetto Pandance,14.607100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001357,SEL Cornetto Vanilla 110mL,14.620000,Unilever RFM Ice Cream Inc.,In assortment
05520060001358,OOA Selecta Cornetto Black & White,14.607100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001359,OOA Selecta Cornetto Disc Black Forest,19.000000,Unilever RFM Ice Cream Inc.,Indepletion
05520060001360,OOA Selecta Cornetto White Chocolate,14.607100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001361,OOA Dari Creme Buttermilk 100g,22.871700,Puregold,Indepletion
05520060001362,SEL Ddutch/CookiesnCream 1.5L,178.982100,Unilever RFM Ice Cream Inc.,In assortment
05520060001363,**SEL DdutchCkiesnCrm 750mL,91.321400,Unilever RFM Ice Cream Inc.,In assortment
05520060001364,**SEL DdutchRockyRd 750mL,91.321400,Unilever RFM Ice Cream Inc.,In assortment
05520060001365,SEL Double Dutch 1.5L,178.982100,Unilever RFM Ice Cream Inc.,In assortment
05520060001366,SEL DS Double Dutch/RockyRoad 1.5L,178.982100,Unilever RFM Ice Cream Inc.,In assortment
05520060001367,OOA Selecta Fruit Salad Ice Cream Stick,7.303600,Unilever RFM Ice Cream Inc.,Indepletion
05520060001386,OOA Selecta Hershey's Kisses1.3L,178.982100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001387,OOA Selecta Ice Cream Stick CookiesnCream,7.250000,Unilever RFM Ice Cream Inc.,Indepletion
05520060001388,OOA Selecta Ice Cream Stick Mango Graham,7.303600,Unilever RFM Ice Cream Inc.,Indepletion
05520060001389,OOA Selecta Ice Cream Stick Ube Pastilla,7.303600,Unilever RFM Ice Cream Inc.,Indepletion
05520060001390,OOA Selecta Ice Cream Stick Very Rocky Road,7.250000,Unilever RFM Ice Cream Inc.,Indepletion
05520060001391,OOA Kraft Eden Cheese Original SulitPck35g,9.550000,Solid Five Distribution Inc.,In assortment
05520060001392,Kraft Eden Cheese 165g,42.544997,Solid Five Distribution Inc.,In assortment
05520060001393,OOA Kraft Eden Melt Sarap 165g,62.460000,Puregold,Indepletion
05520060001394,OOA Kraft Eden Singles 125g,37.723200,Puregold,Indepletion
05520060001395,OOA Magnolia Quickmelt 185g,62.500000,Puregold,In assortment
05520060001396,SEL Magnum AlmndIndo 90mL KVI,40.178600,Unilever RFM Ice Cream Inc.,In assortment
05520060001397,OOA Selecta Magnum Gold 24x90mL,43.834800,Unilever RFM Ice Cream Inc.,Indepletion
05520060001398,SEL IH Mango Graham Cake 1.5L,178.980000,Unilever RFM Ice Cream Inc.,In assortment
05520060001399,**SEL IH MngoGrhmCake 750mL,91.321400,Unilever RFM Ice Cream Inc.,In assortment
05520060001400,OOA SEL Mango Graham/ChocoT of 1.5L,175.321400,Unilever RFM Ice Cream Inc.,Indepletion
05520060001401,OOA Selecta Mango Graham/ChocoT of  750mL,87.660000,Unilever RFM Ice Cream Inc.,Indepletion
05520060001402,OOA Selecta Mango Graham/Ube Pas 1.5L,175.321400,Unilever RFM Ice Cream Inc.,Indepletion
05520060001403,OOA Selecta Mango Graham/Ube Pas 750mL,87.660000,Unilever RFM Ice Cream Inc.,Indepletion
05520060001417,OOA Selecta Mrs Fields Chewy Fudge1.3L,178.982100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001418,OOA Selecta MrsFields ChcolateChipCookie1.3L,178.982100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001419,OOA Nestle Yogurt Jelly Peach Mango 120g,22.321400,Puregold,In assortment
05520060001420,OOA Nestle Fruit Sel Yogurt Ube Langka 125g,23.520000,Puregold,In assortment
05520060001421,OOA Nestle Yogurt Jelly Buco Pandan 120g,22.321400,Puregold,In assortment
05520060001422,OOA Nestle Yogurt Heavenly Mango 125g,29.464300,Puregold,In assortment
05520060001423,OOA Nestle Yogurt Yummy Melon Nata 125g,29.464300,Puregold,In assortment
05520060001424,OOA Nestle Yogurt Sensational Strawbrry 125g,29.464300,Puregold,In assortment
05520060001425,OOA Selecta Oreo Cookies & Cream1.3L,189.932100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001426,OOA Selecta Oreo Straw CookiesnCream 1.3L,178.982100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001427,OOA Selecta Pinipig Sticks Ube,8.767900,Unilever RFM Ice Cream Inc.,Indepletion
05520060001428,Selecta Pinipig Sticks Vanilla,-1.000000,NO SUPPLIER,In assortment
05520060001429,OOA Selecta Pinipig Sticks Keso,8.767900,Unilever RFM Ice Cream Inc.,Indepletion
05520060001430,OOA Ques-O  200g,36.160000,Puregold,Indepletion
05520060001431,SEL Rockyroad/CookiesnCream 1.5L,178.982100,Unilever RFM Ice Cream Inc.,In assortment
05520060001432,**SEL RckyRdCkiesnCrm 750mL,91.321400,Unilever RFM Ice Cream Inc.,In assortment
05520060001433,OOA Star Margarine Chocolate 100g,25.090000,Puregold,In assortment
05520060001434,Star Margarine 100g,25.089000,Puregold,In assortment
05520060001435,OOA Selecta Supreme Choco Almond Fudge1.5L,178.982100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001436,SEL Supreme Coffee Crumble1.5L,178.982100,Unilever RFM Ice Cream Inc.,In assortment
05520060001437,SEL Supreme Cookies & Cream 1.5L,178.982100,Unilever RFM Ice Cream Inc.,In assortment
05520060001438,**SEL SuprmDbleDtch 750mL,91.321400,Unilever RFM Ice Cream Inc.,In assortment
05520060001439,OOA Selecta Supreme Fruit Salad 1.5L,178.982100,Unilever RFM Ice Cream Inc.,Indepletion
05520060001440,OOA SEL Supreme Pistachio and Cashew1.5L,178.982100,Unilever RFM Ice Cream Inc.,In assortment
05520060001441,**SEL SuprmRckyRoad 750mL,91.321400,Unilever RFM Ice Cream Inc.,In assortment
05520060001442,SEL Supreme Very Rocky Road 1.5L,178.982100,Unilever RFM Ice Cream Inc.,In assortment
05520060001443,OOA Selecta Ube Pastillas 1.5L,175.321400,Unilever RFM Ice Cream Inc.,Indepletion
05520060001444,OOA Selecta Ube Pastillas 750mL,87.660000,Unilever RFM Ice Cream Inc.,Indepletion
05520060001445,Selecta Ube Royale 1.5L,-1.000000,NO SUPPLIER,In assortment
05520060001446,Yakult Light Singles,8.839300,YAKULT PHILIPPINES, INC.,In assortment
05520060001447,Yakult Singles KVI,7.232100,YAKULT PHILIPPINES, INC.,In assortment
05520060002623,OOA Selecta Cornetto Disc Choco Cookie,18.991100,Unilever RFM Ice Cream Inc.,Indepletion
05520060002632,SEL Pinipig Chocolate 65mL,10.960000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002633,Selecta 3in1+1UbeKesoStrwbryRckyRoad1.5L,127.848200,Unilever RFM Ice Cream Inc.,Indepletion
05520060002634,OOA Selecta Birthday Keso 750mL,64.125000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002645,OOA Selecta 3in1 Choco Mango Ube 1.3L,94.964300,Unilever RFM Ice Cream Inc.,In assortment
05520060002652,OOA Selecta Birthday Ube 750mL,57.714300,Unilever RFM Ice Cream Inc.,Indepletion
05520060002653,**SEL SupremQzoReal 750mL,91.320000,Unilever RFM Ice Cream Inc.,In assortment
05520060002654,OOA Selecta Birthday Choco 750mL,0.000000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002691,OOA Selecta Magnum Mini Almond,162.339300,Unilever RFM Ice Cream Inc.,Indepletion
05520060002693,OOA Selecta Magnum Mini Clssic Almond Brwnie,162.339300,Unilever RFM Ice Cream Inc.,Indepletion
05520060002694,OOA Selecta Magnum Mini Classic Honey Comb,162.339300,Unilever RFM Ice Cream Inc.,Indepletion
05520060002805,OOA Selecta Double Dutch 3.0L,314.125000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002807,SEL Buko Salad 1.5L,178.980000,Unilever RFM Ice Cream Inc.,In assortment
05520060002808,**SEL BukoSalad 750mL,91.320000,Unilever RFM Ice Cream Inc.,In assortment
05520060002810,**SEL CffeeCrmble 750mL,91.321400,Unilever RFM Ice Cream Inc.,In assortment
05520060002853,Selecta Very Rocky Road 3L,-1.000000,NO SUPPLIER,Out of assortment
05520060002855,SEL Quezo Real 1.5L,194.803600,Unilever RFM Ice Cream Inc.,In assortment
05520060002856,OOA Selecta Chocolate Chips 1.5L,194.803600,Unilever RFM Ice Cream Inc.,Indepletion
05520060002857,OOA Selecta Chocolate Chip 750mL,97.401800,Unilever RFM Ice Cream Inc.,Indepletion
05520060002858,OOA Selecta Halo Halo 1.5L,194.803600,Unilever RFM Ice Cream Inc.,Indepletion
05520060002859,OOA Selecta Fruit Salad 750mL,97.401800,Unilever RFM Ice Cream Inc.,Indepletion
05520060002860,OOA Selecta Chocolate Almond Fudge 750mL,97.401800,Unilever RFM Ice Cream Inc.,Indepletion
05520060002861,OOA Selecta Mais Quezo 1.5L,194.803600,Unilever RFM Ice Cream Inc.,Indepletion
05520060002862,OOA Selecta Mais Quezo 750mL,97.401800,Unilever RFM Ice Cream Inc.,Indepletion
05520060002863,Selecta Very Rocky Road 3L,-1.000000,NO SUPPLIER,Out of assortment
05520060002864,Selecta Super Thick Classic Mango 1.5L,178.570000,NO SUPPLIER,In assortment
05520060002865,Selecta Super Thick Classic Strwbry 1.5L,-1.000000,NO SUPPLIER,In assortment
05520060002869,OOA Selecta Classic CVS 1.5L,178.571400,Unilever RFM Ice Cream Inc.,Indepletion
05520060002870,OOA Selecta Classic Choco Hazelnut 1.5L,178.571400,Unilever RFM Ice Cream Inc.,Indepletion
05520060002871,OOA SEL Birthday 3in1 Keso 1.3L,105.517900,Unilever RFM Ice Cream Inc.,Indepletion
05520060002872,Selecta 3in1 Suprm ChocoMocha Straw 1.5L,133.928600,Unilever RFM Ice Cream Inc.,Indepletion
05520060002875,Selecta 3in1 + 1 Choco Marble 3L,-1.000000,NO SUPPLIER,Out of assortment
05520060002876,SEL Magnum ClasscAmber 90mL KVI,40.178600,Unilever RFM Ice Cream Inc.,In assortment
05520060002877,OOA Selecta Magnum Chocolate Ruffle Single,40.580000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002878,OOA Selecta Magnum ChocolateRuffle Singl Aus,40.580000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002879,OOA Selecta Mais Con Quezo 18x70mL,8.120000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002880,OOA Selecta Paddlepop Stick Rainbow 18x60mL,8.120000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002881,OOA Selecta Paddlepop Stick Choky 18x60mL,8.120000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002882,OOA Selecta Paddlepop Stick Dino Freeze18x56,12.180000,Unilever RFM Ice Cream Inc.,Indepletion
05520060002883,OOA Selecta Paddlepop StickRocketJelly18x52g,12.180000,Unilever RFM Ice Cream Inc.,Indepletion
05520090000007,OOA Nestle Yogurt Jelly Strawberry 120g,22.321400,Puregold,In assortment
05520090000008,OOA Nestle Yogurt Temptng Rspbrry Apple 125g,29.464300,Puregold,In assortment
05520090000009,OOA Nestle Yogurt Blissful Berry Mix 125g,29.464300,Puregold,In assortment
05520090000010,OOA Nestle Yogurt Tropical Buco Nata 125g,29.464300,Puregold,In assortment
05520090000011,OOA Nestle Creamy Yogurt - Natural,29.460000,Puregold,In assortment
05520090000012,OOA Nestle Yogurt 0% Fat Strawberry 125g,30.357100,Puregold,In assortment
05520090000013,OOA Nestle Yogurt 0% Fat Mango 125g,30.357100,Puregold,In assortment
05520090000014,OOA Nestle Fruit Sel Yogurt Drink Straw,29.464300,Puregold,In assortment
05520090000015,OOA Nestle Fruit Sel Yogurt Drink Mango,29.464300,Puregold,In assortment
05530030000141,Gardenia Rocky Road Cream Roll 50g,7.710000,Gardenia Bakeries Phils Inc,In assortment
05530030000776,BT-Almond Donut,34.821400,Breadtalk Philippines. Inc.,In assortment
05530030000777,BT-Mini Loaf Toast (4 slices/pack),25.892800,Breadtalk Philippines. Inc.,In assortment
05530030001266,IND Gardenia Neu Bake White Bread 450g,30.000000,Gardenia Bakeries Phils Inc,In assortment
05530030001369,Marby John Pullman Special 400g,36.607000,Marby Food Ventures Corp.,In assortment
05530030001370,Marby Mongo Bread 380g,50.893000,Marby Food Ventures Corp.,In assortment
05530030001371,Marby Super Loaf 600g,56.696000,Marby Food Ventures Corp.,In assortment
05530030001372,Marby Ube Loaf 360g,50.893000,Marby Food Ventures Corp.,In assortment
05530030001373,Marby Cheesebites 120g,25.000000,Marby Food Ventures Corp.,In assortment
05530030001374,Marby Cheese Bread 250g,54.018000,Marby Food Ventures Corp.,In assortment
05530030001375,Marby Fudge Brownie 55g,24.107000,Marby Food Ventures Corp.,In assortment
05530030001376,Marby Kababayan 80g,24.554000,Marby Food Ventures Corp.,In assortment
05530030001377,Marby Mini Mamon Spl. 70g,25.446000,Marby Food Ventures Corp.,In assortment
05530030001378,Marby Hopia Dice 150g,37.946000,Marby Food Ventures Corp.,In assortment
05530030001379,Marby Hopia Hapon 140g,31.696000,Marby Food Ventures Corp.,In assortment
05530030001380,Marby Hopia Roll Baboy 220g,39.286000,Marby Food Ventures Corp.,In assortment
05530030001381,Marby Hopia Roll Monggo 220g,39.286000,Marby Food Ventures Corp.,In assortment
05530030001382,Marby Butter Toast 100g,15.360000,Marby Food Ventures Corp.,In assortment
05530030001383,OOA Marby Egg Cracker 50g,17.330000,Marby Food Ventures Corp.,In assortment
05530030001384,OOA Marby Argellanas 100g,48.430000,Marby Food Ventures Corp.,In assortment
05530030001385,Marby Mini Monay 250g,34.375000,Marby Food Ventures Corp.,In assortment
05530030001386,Marby Egg Pie 80g,28.125000,Marby Food Ventures Corp.,In assortment
05530030001387,Marby Pinoy Tasty 450g,27.562500,Marby Food Ventures Corp.,In assortment
05530030001388,Pinoy Pandesal,16.931300,Marby Food Ventures Corp.,In assortment
05530030001801,Gardenia Pocket Sandwich Chocolate 50g,9.250000,Gardenia Bakeries Phils Inc,In assortment
05530030001802,IND Gardenia Pocket Sandwich Peanut Butter 50g,9.250000,Gardenia Bakeries Phils Inc,In assortment
05530030001803,Gardenia Neubake Super Slice White Bread 300g,24.330000,Gardenia Bakeries Phils Inc,In assortment
05530030001804,Gardenia Neubake Super Slice Wheaten Bread 300g,29.196000,Gardenia Bakeries Phils Inc,In assortment
05530030002340,PM Mongo Bread 370g,39.460000,Goldenrise Food Corp,In assortment
05530030002341,PM Mongolito 120g,19.730000,Goldenrise Food Corp,In assortment
05530030002342,PM Ube Bread 370g,40.980000,Goldenrise Food Corp,In assortment
05530030002343,PM Ubelito 120g,21.250000,Goldenrise Food Corp,In assortment
05530030002344,PM Cheese Bread 300g KVI,40.980000,Goldenrise Food Corp,In assortment
05530030002345,PM Cheese Bulilit 120g KVI,16.700000,Goldenrise Food Corp,In assortment
05530030002346,PM Pandesal 300g,20.490000,Goldenrise Food Corp,In assortment
05530030002347,PM Tasty Bread 425g,27.320000,Goldenrise Food Corp,In assortment
05530030002348,PM Pullman Loaf 650g (Sulit Savings),54.640000,Goldenrise Food Corp,In assortment
05530030002349,PM Special Ham Bread 325g (B1T1),44.020000,Goldenrise Food Corp,In assortment
05530030002350,PM Super Tipid 400g (American Loaf),54.640000,Goldenrise Food Corp,In assortment
05530030002351,PM Cheese Mamon 60g,18.970000,Goldenrise Food Corp,In assortment
05530030002352,PM Cheese Ensaymada 60g,18.970000,Goldenrise Food Corp,In assortment
05530030002353,PM Double Chococake 120g,23.530000,Goldenrise Food Corp,In assortment
05530030002354,PM Double Cheese Cupcake 120g,23.530000,Goldenrise Food Corp,In assortment
05530030002355,PM Muffin Cake (2pcs.) 60g,23.530000,Goldenrise Food Corp,In assortment
05530030002356,PM Hopia Mongo Special 200g,27.320000,Goldenrise Food Corp,In assortment
05530030002357,PM Hopia 200g,30.360000,Goldenrise Food Corp,In assortment
05530030002358,PM Hopia Dice 160g,28.840000,Goldenrise Food Corp,In assortment
05530030002359,PM Pinoy Hopia Mongo 200g,25.040000,Goldenrise Food Corp,In assortment
05530030002360,PM Pinoy Hopia Baboy 200g,25.040000,Goldenrise Food Corp,In assortment
05530030002881,IND Whatta Tops Chclatah 35g,5.358874,BIG "E" FOOD CORPORATION,Out of assortment
05530030002882,OOA Lemon Square Inipit Cstrd 22g,3.928600,BIG "E" FOOD CORPORATION,Out of assortment
05530030002918,Neubake Spanish Bread 150g,18.661000,Gardenia Bakeries Phils Inc,In assortment
05530030002919,IND Neubake Super Slice Ube Loaf 300g,33.259000,Gardenia Bakeries Phils Inc,In assortment
05530030002920,IND Neubake Super Slice Chocolate Loaf 300g,33.259000,Gardenia Bakeries Phils Inc,In assortment
05530030003315,BK-Carrot Slice,17.857100,Beatrice Kitchen Inc.,In assortment
05530030003316,BK-Choco Banana Slice,17.857100,Beatrice Kitchen Inc.,In assortment
05530030003560,BK-Raisin Slice,22.321400,Beatrice Kitchen Inc.,In assortment
05530030004493,FuwaFuwa SelectLoaf 350g,44.018000,NIPPON PREMIUM  BAKERY INC.,In assortment
05530030004494,Fuwa Fuwa Select Loaf 550g,62.232000,NIPPON PREMIUM  BAKERY INC.,In assortment
05530030004495,Fuwa Fuwa Custard Bun 72g,28.839000,NIPPON PREMIUM  BAKERY INC.,In assortment
05530030004496,FuwaFuwa SandRllChoco 54g,22.768000,NIPPON PREMIUM  BAKERY INC.,In assortment
05530030004497,FuwaFuwa SandRllStraw 54g,22.768000,NIPPON PREMIUM  BAKERY INC.,In assortment
05530030004498,FuwaFuwa SandRllVnilla  54g,22.768000,NIPPON PREMIUM  BAKERY INC.,In assortment
05530030004593,TB-Croissant,25.892900,TKYO BAKERY,In assortment
05530030004597,TB-Melon Pan,26.785700,TKYO BAKERY,In assortment
05530030004599,TB-Overload Fromage,35.714300,TKYO BAKERY,In assortment
05530030004757,AP-Cheese Mamon,14.732100,AGRIPACIFIC CORPORATION,In assortment
05530030004758,AP-Coffee Mamon,15.178600,AGRIPACIFIC CORPORATION,In assortment
05530030004759,AP-Cheese Ball,22.321400,AGRIPACIFIC CORPORATION,In assortment
05530030004760,AP-Ensaymada,24.107100,AGRIPACIFIC CORPORATION,In assortment
05530030004761,AP-Chocolate Chip Muffin,26.785700,AGRIPACIFIC CORPORATION,In assortment
05530030004805,AP-Cinnamon Apple with Streusel,26.785700,AGRIPACIFIC CORPORATION,In assortment
05530030004932,Fuwa Fuwa Mini Loaf - Caramel 216g,51.607000,NIPPON PREMIUM  BAKERY INC.,In assortment
05530030004933,Fuwa Fuwa MiniLoaf Milk 216g KVI,51.607000,NIPPON PREMIUM  BAKERY INC.,In assortment
05530030005147,TB-Cheese Roll,27.232100,TKYO BAKERY,In assortment
05530030005148,TB-Chocolate Chip Bread,28.125000,TKYO BAKERY,In assortment
05530030005149,TB-Ube&Cheese Ensaymada,28.571400,TKYO BAKERY,In assortment
05530060000050,BT-Ham & Veggie Baked Sandwich,32.142900,Breadtalk Philippines. Inc.,In assortment
05530060000052,BT-Cheese Dog,27.678500,Breadtalk Philippines. Inc.,In assortment
05530060000057,BT- Baked Bacon & Corn sandwich,32.142900,Breadtalk Philippines. Inc.,In assortment
05530060001348,Marby Buy 1 Take 1 Ham Bread 350g,56.830000,Puregold,Out of assortment
05530060001368,Gardenia Cinnamon Toast 5 Slices,17.190000,Puregold,Indepletion
05530060001369,Gardenia 5 Slices Butter Toast,15.780000,Gardenia Bakeries Phils Inc,In assortment
05530060001370,Gardenia California Raisin Loaf 400g,56.384000,Gardenia Bakeries Phils Inc,In assortment
05530060001371,OOA Gardenia Cheese Cream Roll 50g,8.400000,Gardenia Bakeries Phils Inc,In assortment
05530060001372,Gardenia Choco Cream Roll 75g,8.400000,Gardenia Bakeries Phils Inc,In assortment
05530060001373,Gardenia Chocolate Bun 80g,12.380000,Gardenia Bakeries Phils Inc,In assortment
05530060001374,Gardenia Chocolate Chip Loaf 400g,52.723000,Gardenia Bakeries Phils Inc,In assortment
05530060001375,Gardenia Classic White Bread400g,38.630000,Gardenia Bakeries Phils Inc,In assortment
05530060001376,IND Gardenia Cream Roll CookiesNCream75g,8.400000,Gardenia Bakeries Phils Inc,In assortment
05530060001377,Gardenia Double Delights Ube/Cheese400g,52.070000,Gardenia Bakeries Phils Inc,In assortment
05530060001378,Gardenia High Fiber Wheat Bread400g,46.200000,Gardenia Bakeries Phils Inc,In assortment
05530060001379,OOA Gardenia Muffins Banana Choco,16.350000,Puregold,Indepletion
05530060001381,Gardenia Pinoy Tasty 450g,30.360000,Puregold,Indepletion
05530060001383,Gardenia Ube Buns 80g,12.380000,Gardenia Bakeries Phils Inc,In assortment
05530060001384,Gardenia Ube Cream Roll,8.400000,Puregold,Indepletion
05530060001385,Gardenia SoftDlightPndesalFamilyPck300g,27.075000,Gardenia Bakeries Phils Inc,In assortment
05530060001404,Marby Cheese Bread 250g,45.750000,Puregold,Out of assortment
05530060001405,Marby Choco Bites 120g,18.490000,Puregold,Out of assortment
05530060001406,Marby Dinner Rolls 350g,59.140000,Puregold,Out of assortment
05530060001407,Marby Hopia Dice 150g,32.340000,Puregold,Out of assortment
05530060001408,Marby Hopia Hapon 140g,24.490000,Puregold,Out of assortment
05530060001409,Marby Hopia Roll Baboy 220g,31.420000,Puregold,Out of assortment
05530060001410,OOA Marby Hopia Roll Mongo 220g,31.420000,Puregold,Out of assortment
05530060001411,Marby Mini Dinner Rolls 175g,28.180000,Puregold,Out of assortment
05530060001412,Marby Spanish Bread 360g,42.510000,Puregold,Out of assortment
05530060001413,Marby Thick Sandwich Cuts 600g,57.300000,Puregold,Out of assortment
05530060001414,Marby Whole Wheat Bread 600g,61.910000,Puregold,Out of assortment
05530060001415,Marby Ube Bites 120g,18.490000,Puregold,Out of assortment
05530060002415,BT-Pizza Boat,34.821400,Breadtalk Philippines. Inc.,In assortment
05530060002635,Gardenia Clssc WhteBread 600g KVI,51.920000,Gardenia Bakeries Phils Inc,In assortment
05530060002636,Gardenia HiFiber Wheat Raisin 400g,59.643000,Gardenia Bakeries Phils Inc,In assortment
05530060002637,Gardenia BlackForest 400g,54.916000,Gardenia Bakeries Phils Inc,In assortment
05530060002638,Gardenia Premium Pandesal 350g,30.069000,Gardenia Bakeries Phils Inc,In assortment
05530060002639,IND Gardenia ButterToast2SlicePack,7.679000,Gardenia Bakeries Phils Inc,In assortment
05530060002640,IND Gardenia Toasties 25g,4.196000,Gardenia Bakeries Phils Inc,In assortment
05530060002641,OOA Gardenia Twiggies 30g,3.860000,Gardenia Bakeries Phils Inc,In assortment
05530060002642,Gardenia Chocolate Muffin 30g,15.010000,Gardenia Bakeries Phils Inc,In assortment
05530060002643,Gardenia BlueberryMuffin 30g,15.010000,Gardenia Bakeries Phils Inc,In assortment
05530060002644,OOA Gardenia BananaChocoMuffin 30g,15.010000,Gardenia Bakeries Phils Inc,In assortment
05530060002710,Marby Mongo Bread 380g,6.060000,Puregold,Out of assortment
05530060002711,Marby Ube Loaf 380g,6.060000,Puregold,Out of assortment
05530060002712,Marby Sugar Free Wheat Bread 350g,66.000000,Puregold,Out of assortment
05530060002713,Marby Cinnamon Rolls 60g,14.960000,Puregold,Out of assortment
05530060002714,Marby Ensaymada Plain 45g,16.720000,Puregold,Out of assortment
05530060002715,Marby Mamon 50g,19.360000,Puregold,Out of assortment
05530060002716,Marby Mini Mamon Speciall 70g,2.940000,Puregold,Out of assortment
05530060002717,Marby pianono choco120g,4.380000,Puregold,Out of assortment
05530060002718,Marby Pianono Ube 120g,30.800000,Puregold,Out of assortment
05530060002719,OOA Marby Banana Slice 60g,21.120000,Puregold,Out of assortment
05530060002720,OOA Marby Choco Slice 60g,3.060000,Puregold,Out of assortment
05530060002721,OOA Marby Mocha Slice 60g,3.060000,Puregold,Out of assortment
05530060002722,OOA Marby Ube Slice 60g,23.760000,Puregold,Out of assortment
05530060002723,Marby Eggpie 80g,22.000000,Puregold,Out of assortment
05530060002724,Marby Pianono Mocca 120g,4.260000,Puregold,Out of assortment
05530060002725,Marby Pianono Vanilla 120g,27.723200,Puregold,Out of assortment
05530060002726,OOA Marby cheesebites 120g,19.360000,Puregold,Out of assortment
05530060002727,Marby Ensaymada Mongo 70g,19.360000,Puregold,Out of assortment
05530060002728,Marby Ensaymada Ube 70g,22.880000,Puregold,Out of assortment
05530060002729,OOA Marby Kababayan 8g,2.820000,Puregold,Out of assortment
05530060002730,Marby Fudge Brownie 55g,20.240000,Puregold,Out of assortment
05530060002731,Marby Budget Loaf Buy 1 Take 1 360g,8.460000,Puregold,Out of assortment
05530060002732,Marby Ham Bread Buy1Take1 350g,7.380000,Puregold,Out of assortment
05530060002733,OOA Marby Hopia Hapon Buy 1 Take 1 70g,39.600000,Puregold,Out of assortment
05530060002734,OOA Marby Mamon Putok Buy 1 Take 1 80g,26.400000,Puregold,Out of assortment
05530060002735,Marby Sandwich Loaf Buy 1 Take 1 360g,8.460000,Puregold,Out of assortment
05530060002762,Marby Super Loaf 600g,7.440000,Puregold,Out of assortment
05530060002819,Marby John Pullman Special 400g,4.320000,Puregold,Out of assortment
05540030000815,OOA Tube Ice 2kg RM,2.678550,KOINZ HIELO TRANS INC,Raw material
05540030000816,Purified Tube Ice 2kg,8.828600,ASC ENTERPRISES, INC.,In assortment
05540060001678,Purified Tube Ice 5kg,16.071000,LAWSON,In assortment
06610030000047,Palmolive Naturals Bar (Buy 2, Get 1),38.840000,Puregold,In assortment
06610030000048,Safeguard Pure White 135g (Buy3 SaveP13),86.214300,Puregold,Indepletion
06610030000049,Pantene Hair Fall (Buy 11, Get 1 FREE),43.970000,Puregold,Indepletion
06610030000050,H&S Sh Pink 11+1 Free,47.053600,Puregold,Indepletion
06610030000051,Creamsilk Blue (Buy 11, Get 1 FREE),50.760000,Puregold,Indepletion
06610030000052,Creamsilk Green (Buy 11, Get 1 FREE),50.760000,Puregold,Indepletion
06610030000076,Axe Body Spray Dark Temp 50mL,77.321400,Unilever Philippines Inc.,In assortment
06610030000077,OOA Axe Deo RO Dark Temp 25mL,43.970000,Puregold,Indepletion
06610030000078,Axe Deo RO Dark Temp 40mL,69.306114,Unilever Philippines Inc.,In assortment
06610030000079,IND Axe Deo Spray Apollo 50mL,77.321400,Unilever Philippines Inc.,Indepletion
06610030000080,Axe Deo Spray Black 50mL,81.700000,Unilever Philippines Inc.,In assortment
06610030000081,IND Axe Deo Spray Gold Temptation 50mL,77.321400,Unilever Philippines Inc.,Indepletion
06610030000082,IND Axe Deo RO Apollo 40mL,70.357100,Unilever Philippines Inc.,Indepletion
06610030000084,INDClear ShCompleteSftcare 12mL,3.930008,Unilever Philippines Inc.,In assortment
